"","space","transit","access","house_rules","host_since","host_about","host_is_superhost","host_total_listings_count","host_has_profile_pic","host_identity_verified","zipcode","latitude","longitude","accommodates","bathrooms","bedrooms","beds","square_feet","price","security_deposit","cleaning_fee","guests_included","extra_people","minimum_nights","maximum_nights","number_of_reviews","review_scores_rating","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","instant_bookable","is_business_travel_ready","reviews_per_month","occupancy_rate","EntirePlace","PrivateRoom","SharedRoom","Respond_WithinDay","Respond_WithinFewHours","Respond_WithinTheHour","Apartment","BedNBreakdast","Condominium","GuestSuite","House","Loft","Other","ServicedApartment","Townhouse","Bed_Couch","Bed_Futon","Bed_PullOutSofa","Bed_Bed","Cancel_Flexible","Cancel_Moderate","Cancel_Strict","hasTV","hasInternet","hasWifi","hasShampoo","hasHeat","hasAC","hasBreakfast","hasDesk","hasFireplace","hasIron","hasHairDryer","hasPrivateEnt","hasKitchen","isFamilyFriendly","square_meter","propertyPrice","IncomePerMonth"
"767","1","0","0","0","2012","1","0",1,"1",1,"75019",48.8907524685742,2.38439360175974,"2","1","1","1",355,55,200,20,"1",0,2,1125,17,91,10,9,10,10,9,10,"0","0",0.27,0.0936,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","1","1","1","1","0","0","0","0","0","0","0","1","0","113.7704","740303.9928",154.44
"768","1","1","1","1","2013","1","1",2,"1",1,"75014",48.8345384579301,2.32016652277501,"5","1","2","3",753,160,400,50,"4",0,4,15,20,98,10,10,10,10,10,10,"0","0",0.37,0.128266666666667,"1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","1","1","1","1","0","0","1","0","1","1","0","1","1","241.32144","2019377.80992",615.680000000002
"769","1","0","0","1","2012","1","1",2,"1",1,"75006",48.8436898530581,2.33154137202954,"6","1","1","2",592,175,300,40,"2",15,2,1125,68,92,9,9,10,10,10,9,"1","0",1.07,0.370933333333333,"1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","1","1","1","1","0","0","1","1","1","1","0","1","1","189.72416","2360547.99872",1947.4
"770","1","0","0","0","2012","1","0",1,"1",1,"75004",48.8531385019124,2.36454021897403,"2","1","1","1",377,80,300,30,"1",0,2,1125,166,89,9,9,10,10,10,9,"0","0",2.57,0.890933333333333,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","1","0","0","1","0","1","1","0","1","0","120.82096","1408168.2888",2138.24
"771","1","1","1","1","2013","1","0",1,"1",1,"75020",48.8737825558369,2.39562172402515,"2","1","1","1",323,59,0,0,"1",0,2,5,17,98,10,10,10,10,9,9,"0","0",0.48,0.1664,"1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","1","0","0","1","0","1","0","0","1","0","103.51504","703074.15168",294.528
"773","1","0","0","0","2013","0","1",1,"1",0,"75003",48.8687530368465,2.35686185558051,"2","1","1","1",646,185,500,95,"1",0,5,18,35,100,10,10,10,10,10,10,"0","0",0.56,0.194133333333333,"1","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","0","0","1","1","1","1","0","1","0","207.03008","2131581.70368",1077.44
"776","1","0","0","0","2013","1","1",1,"1",1,"75006",48.8533254606019,2.34026808754084,"2","1","0","1",248,79,500,39,"1",0,3,3,110,96,10,10,10,10,10,9,"0","0",1.76,0.610133333333333,"1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","1","0","1","0","0","0","0","1","1","0","1","0","79.47904","988878.21568",1446.016
"777","1","1","0","0","2013","1","0",1,"1",1,"75015",48.8405677416673,2.30420257660489,"3","1","1","2",753,115,150,30,"1",0,2,1125,34,93,10,9,10,10,10,9,"0","0",0.56,0.194133333333333,"1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","1","0","0","0","1","0","1","0","0","1","1","1","1","1","1","1","241.32144","2070779.27664",669.759999999999
"778","1","1","1","0","2013","1","1",1,"1",0,"75010",48.8841694797045,2.36327534913478,"6","2.5","4","4",1500,230,1500,70,"6",30,3,365,35,95,10,9,9,9,8,9,"0","0",0.55,0.190666666666667,"1","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","1","0","1","1","1","1","1","0","0","1","1","1","1","0","1","1","480.72","3710196.96",1315.6
"779","1","0","0","1","2013","1","1",1,"1",1,"75014",48.8264187366435,2.31803125010324,"2","1","1","1",452,89,0,0,"1",0,3,1125,14,99,10,10,10,10,10,10,"0","0",0.27,0.0936,"1","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","1","0","1","1","0","1","0","0","0","0","1","0","0","1","0","144.85696","1212163.04128",249.912
"780","1","1","1","1","2013","1","0",2,"1",0,"75010",48.8725129962219,2.360970873552,"1","1","1","1",108,50,1000,60,"1",50,6,888,8,88,9,8,10,9,9,8,"0","0",0.13,0.0450666666666667,"0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","0","1","0","0","1","1","1","1","0","1","0","34.61184","267134.18112",67.6000000000001
"781","1","0","0","1","2013","1","0",1,"1",0,"75004",48.8566313079136,2.36498475186106,"2","1","1","1",377,99,300,28,"1",0,2,1125,18,96,9,9,10,9,10,9,"0","0",0.28,0.0970666666666667,"1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","1","1","0","0","0","1","1","1","0","1","0","120.82096","1408168.2888",288.288
"782","1","1","1","1","2011","1","0",46,"1",0,"75007",48.8496550638717,2.31976738910917,"2","1","0","1",194,127,200,70,"1",0,90,365,3,80,8,8,10,9,10,7,"1","0",0.11,0.0381333333333333,"1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","1","1","1","1","0","0","1","0","1","1","0","1","1","62.17312","756709.04352",145.288
"783","1","0","0","0","2013","1","0",1,"1",1,"75014",48.8166977311038,2.34139035423974,"3","1","1","2",377,50,300,0,"1",15,3,1125,23,84,9,8,10,9,8,8,"0","0",0.37,0.128266666666667,"1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","1","1","0","1","0","0","0","0","0","0","0","1","1","120.82096","1011029.79328",192.4
"785","1","1","0","0","2013","0","0",1,"1",1,"75018",48.8946009792829,2.34402561367806,"3","1","1","1",355,69,0,10,"2",25,3,7,11,93,10,9,10,10,9,10,"0","0",0.8,0.277333333333333,"1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","1","1","1","0","0","1","0","0","1","0","1","1","113.7704","844176.368",574.079999999999
"786","1","1","1","1","2013","1","0",1,"1",1,"75019",48.875680651652,2.37355031618177,"2","1","1","1",474,50,500,20,"1",0,4,9,2,100,10,10,10,10,10,10,"1","0",0.1,0.0346666666666667,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","0","0","1","1","1","1","0","1","1","151.90752","988462.23264",52
"787","1","1","1","1","2013","1","0",3,"1",1,"75015",48.8467820435793,2.28748806523367,"4","1","0","2",377,95,500,25,"2",7,21,1125,85,88,9,9,9,10,10,9,"1","0",1.31,0.454133333333333,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","0","0","1","0","1","1","0","1","1","120.82096","1036764.65776",1294.28
"789","1","1","1","1","2013","1","0",1,"1",1,"75015",48.8442957993452,2.30847882941154,"6","2","3","4",1615,449,600,89,"1",0,3,1125,19,99,10,10,10,10,10,10,"0","0",0.36,0.1248,"1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","1","1","1","1","1","0","0","1","0","1","1","0","1","1","517.5752","4441312.7912",1681.056
"791","1","0","0","1","2011","1","0",46,"1",0,"75006",48.8545044751769,2.33985716550525,"4","1","1","3",377,180,200,90,"1",0,90,365,7,90,8,7,9,10,10,8,"1","0",0.11,0.0381333333333333,"1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","1","1","1","0","0","1","0","1","1","0","1","1","120.82096","1503254.38432",205.92
"792","1","0","0","1","2013","1","0",1,"1",1,"75011",48.8658090778153,2.37130006964234,"2","1","1","1",237,70,400,20,"1",0,1,1125,22,97,10,9,10,10,9,9,"0","0",0.35,0.121333333333333,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","1","1","1","1","0","0","0","0","0","0","0","1","0","75.95376","619858.63536",254.799999999999
"793","1","1","1","1","2013","1","0",1,"1",1,"75014",48.8271711528517,2.31569210445997,"2","1","1","1",323,60,150,30,"1",0,3,6,2,100,10,10,10,10,10,10,"0","0",0.09,0.0312,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","1","0","1","0","0","1","0","1","1","0","1","0","103.51504","866213.85472",56.16
"794","1","1","1","1","2013","1","0",1,"1",1,"75013",48.8359916665516,2.34310392145657,"2","1","1","1",108,84,100,0,"2",0,4,15,45,91,9,9,10,10,9,9,"0","0",0.72,0.2496,"0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","1","1","1","0","0","1","0","1","1","0","1","0","34.61184","268933.9968",628.992
"795","1","1","0","0","2013","0","0",1,"1",1,"75004",48.8518109724693,2.35730780900721,"2","1","1","1",129,53,200,30,"1",0,6,365,8,83,9,9,10,10,10,8,"0","0",0.58,0.201066666666667,"1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","1","1","0","1","0","0","0","0","0","0","0","1","0","41.34192","481840.0776",319.696000000001
"797","1","1","1","1","2013","1","0",1,"1",1,"75018",48.8925592149896,2.35987002487561,"2","1","1","1",474,65,300,0,"1",0,3,30,16,96,10,10,9,10,8,10,"0","0",0.28,0.0970666666666667,"1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","1","1","0","1","0","0","0","0","0","0","0","1","1","151.90752","1127153.7984",189.28
"798","1","1","0","1","2013","1","0",1,"1",1,"75015",48.8542473110463,2.28879269359172,"2","1.5","1","2",635,119,300,60,"2",45,2,12,56,95,10,10,10,10,10,10,"0","0",0.9,0.312,"1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","1","1","1","1","0","0","1","0","1","0","0","1","1","203.5048","1746274.6888",1113.84
"799","1","1","1","1","2012","1","0",1,"1",1,"75020",48.8713004513623,2.38568259283357,"4","1","1","1",312,70,0,0,"2",15,2,60,45,99,10,9,10,10,10,10,"0","0",0.88,0.305066666666667,"1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","1","1","0","0","1","0","1","1","0","1","1","99.98976","679130.44992",640.640000000001
"800","1","1","1","1","2013","1","0",1,"1",1,"75012",48.8455371660255,2.38840085069685,"4","1","1","1",517,90,900,30,"2",0,2,7,15,89,9,10,10,10,9,9,"0","0",0.32,0.110933333333333,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","1","1","1","1","0","1","0","0","0","0","0","1","0","165.68816","1279775.34784",299.519999999999
"801","1","1","1","1","2013","1","0",1,"1",1,"75003",48.8674681116275,2.35816408716291,"4","1","1","2",732,230,850,80,"1",0,5,35,63,98,10,10,10,10,10,10,"1","0",1.02,0.3536,"1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","1","0","1","0","1","1","1","0","0","1","0","1","1","0","1","1","234.59136","2415352.64256",2439.84
"802","1","1","1","1","2013","1","0",1,"1",1,"75009",48.8784831204292,2.34247505051038,"4","1","1","2",452,99,0,25,"2",30,4,31,29,95,10,9,10,10,10,9,"0","0",0.5,0.173333333333333,"1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","1","1","1","0","0","0","0","1","1","0","1","0","144.85696","1257648.12672",514.799999999999
"803","1","0","0","1","2013","1","0",1,"1",1,"75006",48.859528713649,2.3177012763785,"4","1","1","2",431,135,200,44,"2",5,3,30,78,90,9,9,9,9,10,9,"0","0",1.22,0.422933333333333,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","0","0","1","0","1","1","0","1","1","138.12688","1718574.64096",1712.88
"804","1","1","0","0","2013","1","0",1,"1",0,"75002",48.8657325582385,2.35052787316784,"3","1","1","1",248,80,500,30,"1",0,3,1125,23,85,8,7,10,10,10,9,"0","0",0.39,0.1352,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","0","1","0","0","0","0","1","0","0","1","1","79.47904","742413.71264",324.48
"805","1","1","1","1","2013","1","0",1,"1",1,"75019",48.8903461040438,2.37290018723718,"4","1","1","1",431,50,100,20,"2",10,6,30,50,91,9,9,9,10,9,9,"1","0",0.82,0.284266666666667,"1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","1","1","1","0","0","1","0","1","1","0","1","1","138.12688","898791.60816",426.4
"806","1","1","1","1","2013","1","0",1,"1",1,"75020",48.8697851371703,2.39074720548416,"2","1","0","1",183,60,400,10,"1",0,3,90,17,92,10,9,10,10,9,9,"0","0",0.31,0.107466666666667,"1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","1","1","1","0","0","0","0","1","1","0","1","0","58.64784","398336.12928",193.440000000001
"807","1","1","1","1","2013","1","0",1,"1",1,"75002",48.8634282457427,2.35016191270003,"2","1","1","1",431,100,500,36,"1",0,30,365,21,98,10,10,10,10,10,10,"0","0",0.33,0.1144,"1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","1","1","1","1","0","0","1","0","1","0","0","1","0","138.12688","1290243.18608",343.2
"808","1","1","1","1","2012","1","0",1,"1",1,"75005",48.8449755843622,2.34087589428626,"2","1","1","1",538,75,600,50,"1",5,4,9,71,97,10,10,10,10,9,9,"0","0",1.12,0.388266666666667,"1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","0","0","1","0","0","1","0","1","1","172.41824","1866944.70272",873.600000000001
"809","1","1","1","1","2013","0","0",1,"1",1,"75011",48.8577186875537,2.37666385137916,"4","2","3","3",753,95,500,50,"1",0,7,28,5,88,9,9,9,9,9,10,"0","0",0.12,0.0416,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","1","1","0","1","0","0","0","0","0","0","0","1","1","241.32144","1969424.27184",118.56
"810","1","1","1","1","2013","1","1",1,"1",1,"75019",48.8773777871898,2.38321801464746,"2","1","0","1",280,70,400,0,"1",0,3,25,70,95,10,10,10,10,9,9,"1","0",1.17,0.4056,"1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","1","1","1","1","0","0","1","0","1","1","0","1","0","89.7344","583901.7408",851.76
"811","1","1","1","0","2013","1","0",1,"1",1,"75005",48.8442496670793,2.35551861610715,"2","1","1","1",215,80,0,25,"1",0,5,365,108,93,9,9,10,10,10,9,"0","0",1.89,0.6552,"0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","1","0","1","0","1","0","0","0","1","0","1","0","68.9032","746083.8496",1572.48
"812","1","1","1","1","2013","1","1",1,"1",1,"75003",48.8620590386619,2.3620380516548,"3","1","0","2",430,95,200,0,"2",7,5,24,252,97,10,10,10,10,10,10,"0","0",4.04,1,"1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","0","0","1","0","1","1","1","1","1","137.8064","1418854.6944",2850
"813","1","1","1","1","2013","1","1",1,"1",1,"75005",48.8472524284773,2.34690205870624,"2","1","1","2",355,100,300,80,"3",0,6,1125,55,96,10,10,10,10,10,10,"0","0",0.88,0.305066666666667,"1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","1","1","1","0","0","1","1","1","1","0","1","0","113.7704","1231905.8912",915.200000000001
"814","1","1","0","1","2012","1","0",1,"1",1,"75004",48.8584768611394,2.35865714895722,"3","1","1","1",743,129,250,30,"1",0,6,30,24,100,10,10,10,10,10,10,"0","0",0.43,0.149066666666667,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","1","1","1","0","0","1","0","1","1","0","1","0","238.11664","2775249.4392",576.888000000001
"815","1","0","1","0","2013","1","0",1,"1",1,"75010",48.8701865627507,2.35805855856449,"2","1","0","1",215,52,500,0,"1",0,100,130,64,84,9,8,10,10,9,9,"0","0",1.03,0.357066666666667,"1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","1","1","1","1","0","1","0","0","1","1","0","1","1","68.9032","531794.8976",557.024
"816","1","1","1","1","2011","1","0",2,"1",1,"75018",48.8928860093153,2.33357032392728,"2","1","1","1",194,42,250,22,"1",10,2,30,164,76,8,7,9,9,9,8,"0","0",2.62,0.908266666666667,"1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","1","1","1","1","0","0","1","0","0","1","0","1","0","62.17312","461324.5504",1144.416
"817","1","1","1","1","2013","1","0",1,"1",1,"75019",48.8773947848756,2.39036282933581,"5","1","2","3",592,49,200,20,"2",10,4,1125,7,100,10,10,10,10,10,10,"0","0",0.28,0.0970666666666667,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","1","1","1","0","0","1","0","1","1","0","1","1","189.72416","1234535.10912",142.688
"818","0","0","0","0","2013","0","0",1,"1",1,"75020",48.8740038177183,2.40808472970991,"2","1","0","1",700,31,200,15,"1",0,2,7,4,90,10,10,10,10,10,10,"0","0",0.11,0.0381333333333333,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","1","1","1","1","0","0","0","0","0","0","0","1","0","224.336","1523690.112",35.464
"819","1","1","1","1","2013","1","0",2,"1",1,"75015",48.8511427058889,2.29728232398749,"5","1","1","4",377,120,200,50,"1",0,1,120,94,80,9,8,9,9,10,8,"0","0",1.5,0.52,"1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","1","0","1","0","1","1","0","1","1","120.82096","1036764.65776",1872
"820","1","1","1","1","2011","1","0",3,"1",1,"75014",48.8191803322244,2.34164796794267,"2","1","0","1",312,55,250,30,"1",5,5,60,7,97,10,10,10,10,9,9,"0","0",0.13,0.0450666666666667,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","0","1","1","0","0","1","0","1","1","0","1","0","99.98976","836714.31168",74.3600000000001
"821","1","1","0","0","2012","1","1",1,"1",1,"75002",48.8634516708654,2.35008840428362,"3","1","2","2",807,120,500,60,"4",0,3,1125,40,96,10,10,10,10,10,9,"0","0",0.73,0.253066666666667,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","1","1","1","0","0","1","0","1","1","0","1","1","258.62736","2415838.16976",911.040000000001
"822","1","1","1","1","2013","1","0",1,"1",1,"75014",48.8384594498599,2.33305451129534,"4","1","1","2",398,100,250,30,"2",0,4,15,33,93,9,9,10,10,10,9,"0","0",0.53,0.183733333333333,"1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","1","1","1","0","0","0","0","1","1","0","1","1","127.55104","1067347.10272",551.199999999999
"823","1","1","1","1","2013","1","0",1,"1",1,"75019",48.877629509329,2.388481071789,"2","1","1","1",183,52,250,30,"1",10,2,90,15,86,9,9,10,10,9,9,"0","0",0.24,0.0832,"1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","1","1","1","0","0","1","0","1","0","0","1","0","58.64784","381621.49488",129.792
"824","1","1","1","1","2013","1","0",2,"1",1,"75001",48.8615334564785,2.34791614463827,"4","1","1","1",484,100,400,60,"1",0,3,30,208,90,9,9,9,9,10,9,"1","0",3.33,1,"1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","0","0","0","0","1","1","0","1","1","155.11232","1671645.47264",3000
"825","1","0","0","0","2010","1","0",7,"1",1,"75001",48.8667164028144,2.33087929436965,"2","1","1","1",215,135,300,0,"1",0,5,90,4,95,10,9,10,10,10,9,"0","0",0.08,0.0277333333333333,"1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","1","1","1","0","0","1","0","1","1","0","1","0","68.9032","742569.7864",112.32
"826","1","1","1","0","2013","1","0",1,"1",1,"75001",48.8608649560274,2.34461101218036,"4","1","1","1",431,90,300,30,"3",20,2,365,173,88,9,8,9,9,10,9,"0","0",2.77,0.960266666666667,"1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","1","1","1","1","0","0","0","0","0","1","0","1","1","138.12688","1488593.38576",2592.72
"828","1","1","0","1","2013","1","0",1,"1",1,"75003",48.859890684143,2.36728769024466,"5","1","2","3",753,195,500,50,"1",0,5,60,110,89,9,9,10,9,9,9,"1","0",1.77,0.6136,"1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","0","0","1","0","1","1","0","1","1","241.32144","2484645.54624",3589.56
"829","1","1","1","1","2013","1","1",2,"1",1,"75011",48.8684840282036,2.37331199583904,"1","1","1","1",161,45,200,15,"1",0,3,30,106,99,10,10,10,10,10,10,"0","0",1.74,0.6032,"0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","1","1","0","1","1","0","1","1","0","1","0","51.59728","421085.40208",814.32
"830","1","0","0","0","2013","1","0",1,"1",1,"75004",48.8600865378396,2.35202358253998,"2","1.5","1","1",646,70,400,0,"1",10,5,100,19,94,10,8,9,9,10,9,"0","0",0.3,0.104,"1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","0","0","1","0","1","0","0","1","0","207.03008","2412935.5824",218.4
"831","1","1","1","0","2013","1","0",1,"1",1,"75018",48.8898903424957,2.34713195456458,"1","1","1","1",129,111,0,0,"1",0,6,1125,1,97,10,8,10,10,10,10,"1","0",0.02,0.00693333333333333,"0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","1","1","0","1","0","0","1","0","1","1","0","1","0","41.34192","306757.0464",23.088
"832","1","1","1","0","2013","1","0",1,"1",0,"75013",48.8335149362323,2.36784635222716,"2","1","1","1",301,65,0,0,"1",0,2,4,43,93,10,9,10,10,10,9,"0","0",2.39,0.828533333333333,"1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","1","0","0","0","0","1","0","0","1","1","96.46448","749529.0096",1615.64
"833","1","1","1","1","2012","1","0",1,"1",1,"75015",48.8372541138999,2.30117131461922,"2","1","0","1",323,60,300,0,"1",0,2,30,57,93,10,10,9,10,9,9,"0","0",0.99,0.3432,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","0","1","0","0","0","0","0","0","0","1","0","103.51504","888262.55824",617.76
"834","1","1","1","1","2013","1","0",1,"1",0,"75004",48.8676374016104,2.36161277163797,"8","1","3","3",969,150,400,40,"5",35,4,1125,55,87,9,8,9,9,10,9,"0","0",0.96,0.3328,"1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","1","0","1","0","0","0","0","1","0","0","1","1","310.54512","3619403.3736",1497.6
"835","1","0","0","1","2013","1","0",9,"1",0,"75018",48.8844335964715,2.34648614247525,"5","1","1","3",323,105,200,35,"1",0,4,330,27,85,9,9,9,10,9,9,"0","0",0.46,0.159466666666667,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","0","1","0","0","0","0","0","0","0","1","0","103.51504","768081.5968",502.320000000001
"836","1","1","1","1","2013","0","0",1,"1",1,"75020",48.8545989412771,2.39724346117802,"4","1","1","2",366,85,800,25,"2",10,2,31,55,91,9,9,10,10,9,9,"0","0",0.92,0.318933333333333,"1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","0","1","0","0","1","0","1","1","0","1","1","117.29568","796672.25856",813.279999999999
"837","1","1","1","1","2013","1","0",3,"1",1,"75002",48.8683470204948,2.35001425881659,"4","1","1","1",269,95,300,50,"2",15,3,1125,69,94,10,9,10,10,9,9,"1","0",1.12,0.388266666666667,"1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","1","1","1","1","0","0","1","0","1","1","0","1","1","86.20912","805279.38992",1106.56
"838","1","0","1","0","2012","1","0",1,"1",1,"75019",48.8741486148516,2.37369957096349,"2","1","1","1",506,63,300,40,"2",12,3,1125,36,98,10,10,10,10,9,10,"0","0",0.66,0.2288,"1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","1","0","0","1","0","1","0","0","1","1","162.16288","1055193.86016",432.432
"839","1","1","1","1","2012","1","0",2,"1",0,"75015",48.8287411116957,2.30978623449343,"5","1","2","3",753,150,500,50,"1",0,4,35,4,95,10,10,9,10,10,10,"1","0",0.07,0.0242666666666667,"1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","1","1","1","0","0","1","0","1","1","0","1","1","241.32144","2070779.27664",109.2
"840","1","1","1","1","2013","1","0",1,"1",1,"75009",48.8804768090334,2.33104291193062,"2","1","0","1",118,55,0,25,"1",0,2,1125,24,88,9,9,10,10,10,9,"1","0",0.39,0.1352,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0","0","1","1","0","1","0","0","0","1","0","1","0","37.81664","328324.06848",223.08
"841","1","1","1","1","2013","1","0",1,"1",1,"75009",48.8770758242375,2.33127291733985,"2","1","2","1",947,100,700,60,"2",10,4,10,28,91,10,9,10,10,9,9,"0","0",0.56,0.194133333333333,"1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","0","0","1","0","1","1","0","1","0","303.49456","2634939.76992",582.399999999999
"842","1","1","1","1","2012","1","0",2,"1",1,"75017",48.8903516170318,2.31691604612695,"2","1","1","1",226,50,0,0,"1",0,2,50,106,85,9,8,9,9,9,9,"0","0",1.7,0.589333333333333,"1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","1","1","1","1","0","0","1","0","1","1","0","1","1","72.42848","615931.79392",884
"843","1","0","0","1","2013","1","0",1,"1",0,"75010",48.8703851860331,2.36690760740707,"4","1.5","2","2",1615,190,800,50,"1",0,6,1125,13,100,10,10,10,10,10,10,"0","0",0.23,0.0797333333333334,"1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","1","1","1","1","0","1","1","0","1","0","1","1","0","1","0","517.5752","3994645.3936",454.48
